dataset,model,run_name,n_seeds_present,auprc_mean,auprc_std,roc_auc_mean,roc_auc_std,macro_f1_mean,macro_f1_std,g_means_mean,g_means_std,mean_abs_delta_rel_mean,mean_abs_delta_rel_std,mean_intervention_mean,mean_intervention_std,mean_intervention_judge_accepted_mean,mean_intervention_judge_accepted_std,mean_intervention_judge_rejected_mean,mean_intervention_judge_rejected_std,mean_intervention_base_correct_mean,mean_intervention_base_correct_std,mean_intervention_base_wrong_mean,mean_intervention_base_wrong_std,mean_abs_alpha_delta_llm_mean,mean_abs_alpha_delta_llm_std,mean_abs_alpha_delta_llm_accepted_mean,mean_abs_alpha_delta_llm_accepted_std,mean_abs_alpha_delta_llm_rejected_mean,mean_abs_alpha_delta_llm_rejected_std,mean_alpha_llm_mean,mean_alpha_llm_std,mean_alpha_llm_accepted_mean,mean_alpha_llm_accepted_std,mean_alpha_llm_rejected_mean,mean_alpha_llm_rejected_std,max_abs_alpha_llm_rejected_mean,max_abs_alpha_llm_rejected_std,mean_gate_entropy_mean,mean_gate_entropy_std,mean_dominance_rho_mean,mean_dominance_rho_std,gate_key_agreement_mean,gate_key_agreement_std,gate_weight_rel_0_mean,gate_weight_rel_0_std,gate_weight_rel_1_mean,gate_weight_rel_1_std,gate_weight_rel_2_mean,gate_weight_rel_2_std
yelpchi,bwgnn,phase2_yelpchi_bwgnn_full_cover,1,0.5427007918255362,0.0,0.8588951942019176,0.0,0.7167081781123312,0.0,0.7304469877947576,0.0,1.518601655960083,0.0,1.518601894378662,0.0,nan,nan,nan,nan,1.4840881824493408,0.0,1.741684913635254,0.0,1.9115977067940548e-07,0.0,0.000225245050387457,0.0,0.0,0.0,4.263889422873035e-06,0.0,0.00502417329698801,0.0,0.0,0.0,0.0,0.0,0.002309440867975354,0.0,0.14201045036315918,0.0,1.0,0.0,0.9997175931930542,0.0,0.00012106527719879523,0.0,0.00016138814680743963,0.0
