dataset,model,run_name,n_seeds_present,auprc_mean,auprc_std,roc_auc_mean,roc_auc_std,macro_f1_mean,macro_f1_std,g_means_mean,g_means_std,mean_abs_delta_rel_mean,mean_abs_delta_rel_std,mean_alpha_llm_mean,mean_alpha_llm_std,mean_alpha_llm_accepted_mean,mean_alpha_llm_accepted_std,mean_alpha_llm_rejected_mean,mean_alpha_llm_rejected_std,max_abs_alpha_llm_rejected_mean,max_abs_alpha_llm_rejected_std,mean_gate_entropy_mean,mean_gate_entropy_std,mean_dominance_rho_mean,mean_dominance_rho_std,gate_weight_rel_0_mean,gate_weight_rel_0_std,gate_weight_rel_1_mean,gate_weight_rel_1_std,gate_weight_rel_2_mean,gate_weight_rel_2_std
amazon,bwgnn,phase2_debug_override_smoke,1,0.8649597923434339,0.0,0.9695693453092449,0.0,0.9133481266392223,0.0,0.8699452591605977,0.0,0.13633251190185547,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,1.0716514587402344,0.0,0.01697716861963272,0.0,0.23506999015808105,0.0,0.3655681908130646,0.0,0.39936181902885437,0.0
