dataset,model,run_name,seed,metrics_present,diagnostics_present,auprc,roc_auc,macro_f1,g_means,diag_mean_abs_delta_rel,diag_mean_intervention,diag_mean_intervention_judge_accepted,diag_mean_intervention_judge_rejected,diag_mean_intervention_base_correct,diag_mean_intervention_base_wrong,diag_mean_abs_alpha_delta_llm,diag_mean_abs_alpha_delta_llm_accepted,diag_mean_abs_alpha_delta_llm_rejected,diag_mean_alpha_llm,diag_mean_alpha_llm_accepted,diag_mean_alpha_llm_rejected,diag_max_abs_alpha_llm_rejected,diag_mean_gate_entropy,diag_mean_dominance_rho,diag_gate_key_agreement,diag_gate_weight_rel_0,diag_gate_weight_rel_1,diag_gate_weight_rel_2
yelpchi,bwgnn,phase2_yelpchi_bwgnn_revised_r1_relgate_lint1em2,42,True,True,0.5644408962996322,0.8694904458887112,0.7294237239002916,0.7210185442664278,1.496868371963501,1.496868371963501,nan,nan,1.4592888355255127,1.731464147567749,0.0,nan,0.0,0.0,nan,0.0,0.0,0.36555299162864685,0.10216619819402695,nan,0.7799333333969116,0.06359124928712845,0.1564755141735077
yelpchi,bwgnn,phase2_yelpchi_bwgnn_revised_r2_align_alpha0_lint1em2,42,True,True,0.5628106228968517,0.8683534973636144,0.7284531973737256,0.7190193341464755,1.4815945625305176,1.4815945625305176,nan,nan,1.4418641328811646,1.7194702625274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023791253566742,0.10216619819402695,0.7894737124443054,0.767311692237854,0.08541756868362427,0.14727075397968292
yelpchi,bwgnn,phase2_yelpchi_bwgnn_revised_r3_full_alpha01_lint1em2,42,True,True,0.562810576201022,0.8683534497038075,0.7284531973737256,0.7190193341464755,1.4815945625305176,1.4815945625305176,nan,nan,1.441864252090454,1.7194702625274658,1.1036009084364196e-07,0.00013003814092371613,0.0,4.060220362589462e-06,0.004784188698977232,0.0,0.0,0.4023791253566742,0.10216619819402695,0.7894737124443054,0.767311692237854,0.08541756123304367,0.14727075397968292
